Goal	Drop	Early	Total
19993	0	7	20000
Wall Time[s]	167.31588196754456
State	Action	Q-value
0	0	-2.537210
0	1	-1.992637
0	2	-15.039993
0	3	-2.636272
1	0	-2.444644
1	1	0.001367
1	2	-11.372148
1	3	-2.485278
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	0.000000
3	0	-3.142824
3	1	-10.041288
3	2	-26.369424
3	3	0.000000
4	0	-3.040231
4	1	-3.480133
4	2	-3.966758
4	3	-10.627508
5	0	-3.113075
5	1	-3.518620
5	2	-3.958576
5	3	-3.516080
6	0	-3.074489
6	1	-16.478919
6	2	-4.025203
6	3	-3.532835
7	0	-9.990565
7	1	-10.964796
7	2	-4.792520
7	3	-3.976604
8	0	0.000000
8	1	-16.078552
8	2	0.000000
8	3	-10.474920
9	0	-16.556498
9	1	-4.396426
9	2	-5.063729
9	3	-21.636530
10	0	-3.463152
10	1	-3.979057
10	2	-4.415168
10	3	-22.077651
11	0	-3.595833
11	1	-4.013489
11	2	-4.382541
11	3	-3.981851
12	0	-3.533450
12	1	-10.744215
12	2	-4.451707
12	3	-3.971707
13	0	-11.409821
13	1	-10.138567
13	2	-5.078403
13	3	-4.382112
14	0	-8.000000
14	1	-11.051147
14	2	-9.815143
14	3	-10.733057
15	0	-11.792603
15	1	-4.747908
15	2	-5.342618
15	3	-10.386697
16	0	-3.963276
16	1	-4.382864
16	2	-4.826191
16	3	-11.055944
17	0	-4.010357
17	1	-4.455621
17	2	-4.708697
17	3	-4.472667
18	0	-4.007610
18	1	-5.150152
18	2	-11.810670
18	3	-4.348837
19	0	-4.841577
19	1	-7.346360
19	2	-24.975809
19	3	-4.756401
20	0	-10.388734
20	1	-5.332102
20	2	-5.662856
20	3	-7.302611
21	0	-5.103207
21	1	-5.068146
21	2	-5.514393
21	3	-5.538051
22	0	-4.444271
22	1	-4.703274
22	2	-5.108030
22	3	-5.490828
23	0	-4.357169
23	1	-11.811255
23	2	-5.031077
23	3	-4.809976
24	0	-4.454347
24	1	-14.276474
24	2	-11.280858
24	3	-4.723087
25	0	-7.345424
25	1	-5.673335
25	2	-31.602861
25	3	-20.134493
26	0	-5.539369
26	1	-5.513537
26	2	-5.791328
26	3	-12.809308
27	0	-5.334126
27	1	-5.313386
27	2	-5.664346
27	3	-5.675906
28	0	-4.817013
28	1	-5.005187
28	2	-5.320939
28	3	-5.541858
29	0	-4.679716
29	1	-11.283224
29	2	-5.293024
29	3	-5.103161
30	0	-12.076094
30	1	-12.649093
30	2	-8.781718
30	3	-5.329606
31	0	-25.099649
31	1	-27.731079
31	2	-8.803453
31	3	-5.509245
32	0	-5.669276
32	1	-5.669718
32	2	-7.868860
32	3	-31.432169
33	0	-5.516278
33	1	-5.498847
33	2	-6.724039
33	3	-5.796578
34	0	-5.109120
34	1	-5.275519
34	2	-9.896282
34	3	-5.676031
35	0	-4.984158
35	1	-9.902979
35	2	-9.868515
35	3	-5.333616
36	0	-10.217338
36	1	-6.666667
36	2	-6.666667
36	3	-9.311373
